face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces/clip_178_frame_face0_14.png,Black,Black,Male,50-59,"[3.8850890e-04 9.4329625e-01 6.8921815e-03 3.3528316e-03 3.6555376e-02
 6.4248070e-03 3.0898859e-03]",[0.00128164 0.87755346 0.09391007 0.02725477],[9.999992e-01 7.568565e-07],"[2.4993456e-06 3.7735031e-06 2.3383071e-05 4.0738177e-04 7.1046446e-03
 1.3557272e-01 4.7914773e-01 3.5283715e-01 2.4900714e-02]"
detected_faces/clip_159_frame_face0_25.png,East Asian,Asian,Male,20-29,"[3.4487961e-04 1.0639871e-05 3.3603195e-04 9.0845805e-01 9.0800501e-02
 3.5448400e-05 1.4431017e-05]",[9.6440443e-04 1.5876642e-05 9.9898070e-01 3.8952767e-05],[0.6368763  0.36312377],"[4.3210602e-07 4.5235734e-04 3.3053306e-01 6.4381009e-01 2.4769295e-02
 4.2959428e-04 4.5769098e-06 5.9562080e-07 1.5798907e-08]"
detected_faces/clip_250_frame_face0_217.png,Middle Eastern,White,Female,20-29,"[6.5949527e-03 3.9723022e-07 2.0041072e-03 6.0311530e-05 3.1737778e-05
 1.0084397e-03 9.9030006e-01]",[6.4281964e-01 1.3110989e-04 1.2669878e-02 3.4437940e-01],[4.0215178e-05 9.9995977e-01],"[2.6439256e-08 6.5061677e-04 3.9444402e-01 5.9021205e-01 1.4515521e-02
 1.7740803e-04 3.7817537e-07 1.1788461e-08 3.4957778e-10]"
detected_faces/clip_206_frame_face0_212.png,White,White,Female,20-29,"[9.9927860e-01 1.1779869e-06 4.4489549e-05 3.3065460e-06 6.1751043e-06
 1.8276878e-06 6.6436728e-04]",[9.9969554e-01 4.9995913e-05 1.9272820e-04 6.1675899e-05],[0.00318001 0.9968199 ],"[2.1780662e-07 1.3638800e-05 6.6928095e-03 4.9252033e-01 4.7767878e-01
 2.2689149e-02 3.9790964e-04 6.9570910e-06 1.9707592e-07]"
detected_faces/clip_88_frame_face0_54.png,White,White,Female,20-29,"[9.9978393e-01 2.5318519e-07 4.7918245e-05 3.5752622e-05 8.6236569e-06
 3.9746678e-07 1.2313863e-04]",[9.9997413e-01 4.7425274e-06 1.6289092e-05 4.9110186e-06],[0.0025222  0.99747777],"[5.6068397e-06 7.1571523e-04 5.5258293e-02 5.4864919e-01 2.6746482e-01
 1.1713651e-01 1.0300717e-02 4.3393744e-04 3.5154109e-05]"
detected_faces/clip_145_frame_face0_237.png,White,White,Female,20-29,"[9.9262810e-01 1.4049081e-04 4.1831280e-03 1.9139501e-04 8.6243155e-05
 1.1584066e-04 2.6548144e-03]",[9.9903488e-01 3.0446294e-04 2.3478192e-04 4.2592289e-04],[1.956677e-04 9.998043e-01],"[3.0630137e-08 8.3636933e-06 1.3043990e-02 8.1238419e-01 1.7136754e-01
 3.1637219e-03 3.1601539e-05 5.2959751e-07 1.3359548e-08]"
detected_faces/clip_216_frame_face0_110.png,White,White,Female,30-39,"[9.4966012e-01 4.7053112e-05 1.9411162e-02 2.2730062e-05 3.9898438e-05
 6.2401865e-05 3.0756555e-02]",[9.9852580e-01 1.0503219e-04 5.2874052e-04 8.4041915e-04],[2.6112172e-04 9.9973887e-01],"[8.3036717e-08 1.6221677e-05 6.9674151e-03 4.3284425e-01 5.3409791e-01
 2.5867507e-02 2.0419846e-04 2.4234230e-06 1.8554289e-08]"
detected_faces/clip_156_frame_face0_137.png,East Asian,Asian,Female,20-29,"[3.5737909e-03 5.9768718e-05 6.8519907e-03 8.0834508e-01 1.7832978e-01
 1.6649429e-03 1.1746692e-03]",[4.6833852e-01 1.5714820e-04 5.2217096e-01 9.3333405e-03],[0.00421104 0.995789  ],"[1.81213589e-04 8.80507100e-03 1.58043057e-01 7.26655900e-01
 1.01390354e-01 4.76340624e-03 1.43171404e-04 1.70415515e-05
 9.27759913e-07]"
detected_faces/clip_113_frame_face3_246.png,White,Asian,Male,20-29,"[0.81068265 0.00108583 0.0188217  0.04899743 0.02396666 0.00308591
 0.09335986]",[0.3824165  0.03410058 0.56632835 0.01715456],[0.95105666 0.04894336],"[7.9633312e-05 9.0750685e-04 4.1081700e-02 4.6411124e-01 2.9731616e-01
 1.4087796e-01 4.1328389e-02 1.2989146e-02 1.3081708e-03]"
detected_faces/clip_120_frame_face0_215.png,White,White,Male,30-39,"[9.9725950e-01 3.1886491e-06 3.0097362e-05 1.6107923e-07 4.2618319e-07
 7.6214051e-06 2.6989954e-03]",[9.994461e-01 8.751622e-05 8.271233e-05 3.836488e-04],[9.9993795e-01 6.2090337e-05],"[9.4929689e-08 5.6919862e-07 1.8875579e-04 1.6116786e-01 6.8730718e-01
 1.3499105e-01 1.6043097e-02 2.8944429e-04 1.1942299e-05]"
detected_faces/clip_13_frame_face0_145.png,White,White,Male,30-39,"[0.75261474 0.00104307 0.01825172 0.00849098 0.00498877 0.00113823
 0.21347252]",[9.9110407e-01 6.5953127e-04 7.5034285e-03 7.3299382e-04],[0.986474   0.01352602],"[3.9012528e-05 2.6241891e-04 6.4508123e-03 1.9234022e-01 3.5439146e-01
 2.7494293e-01 1.4725327e-01 2.2791678e-02 1.5282289e-03]"
detected_faces/clip_205_frame_face0_0.png,Latino_Hispanic,White,Female,30-39,"[0.22177318 0.00397548 0.39029896 0.19721131 0.05966872 0.01150758
 0.11556473]",[9.6913594e-01 6.0603576e-04 2.2770325e-02 7.4877217e-03],[0.44388613 0.55611384],"[3.7770358e-06 1.3513256e-04 2.0194573e-02 4.2273641e-01 4.8337361e-01
 6.9877572e-02 3.4950781e-03 1.7378607e-04 1.0140406e-05]"
detected_faces/clip_111_frame_face3_126.png,Latino_Hispanic,Indian,Female,20-29,"[0.11808366 0.01731546 0.34461802 0.25309554 0.18894254 0.03864392
 0.03930091]",[0.07976998 0.02320023 0.3028914  0.5941383 ],[0.33179155 0.6682084 ],"[2.6986271e-03 1.2060717e-01 1.8589225e-01 5.4849893e-01 1.2962475e-01
 1.1917379e-02 5.6273188e-04 1.5898238e-04 3.9163402e-05]"
detected_faces/clip_238_frame_face0_253.png,Black,Black,Male,30-39,"[2.84260921e-07 9.99446571e-01 4.59473886e-05 1.76869878e-06
 1.15120994e-04 3.81192105e-04 9.12449468e-06]",[3.3785426e-07 9.9980056e-01 2.9915787e-05 1.6925458e-04],[9.9999523e-01 4.7932062e-06],"[1.9348620e-06 8.4380836e-06 3.3818532e-04 4.2661436e-02 4.5540440e-01
 4.4458553e-01 5.5137914e-02 1.7393371e-03 1.2290466e-04]"
detected_faces/clip_258_frame_face2_36.png,Black,Asian,Male,50-59,"[0.00914921 0.6128613  0.04925612 0.04709796 0.24520133 0.01567926
 0.02075492]",[0.00164555 0.17582819 0.8129163  0.00960999],[9.9999917e-01 8.0554963e-07],"[7.7323348e-06 5.9429194e-06 3.7998590e-05 3.3343228e-04 4.8520118e-03
 7.5221300e-02 4.6295327e-01 4.4073918e-01 1.5849143e-02]"
detected_faces/clip_115_frame_face0_223.png,White,White,Male,20-29,"[9.0612584e-01 5.7587354e-04 1.8544471e-02 7.5229647e-04 1.0568877e-03
 1.5118602e-04 7.2793372e-02]",[9.6761268e-01 5.5266367e-03 2.6222117e-02 6.3860964e-04],[9.9997830e-01 2.1686868e-05],"[6.26843004e-08 1.04705992e-04 2.33881921e-01 7.57439256e-01
 8.52069166e-03 5.29567187e-05 3.78319612e-07 1.21585355e-08
 5.25580135e-10]"
detected_faces/clip_249_frame_face0_202.png,Middle Eastern,White,Female,20-29,"[2.5969353e-01 2.4679903e-04 8.6186185e-02 6.3168043e-03 3.0215022e-03
 2.3448749e-02 6.2108636e-01]",[9.56698596e-01 4.65639932e-05 2.96311900e-02 1.36236735e-02],[0.02820512 0.97179484],"[4.3096634e-06 4.2745168e-03 3.9307797e-01 5.5970001e-01 4.1347805e-02
 1.5724980e-03 2.0357682e-05 2.2907677e-06 2.5015123e-07]"
detected_faces/clip_176_frame_face0_211.png,East Asian,Asian,Female,20-29,"[1.4434761e-02 1.8426523e-04 3.9727807e-02 8.3055454e-01 7.8118347e-02
 8.9760721e-03 2.8004300e-02]",[3.1652644e-02 7.5618003e-04 9.6386176e-01 3.7294363e-03],[1.2076247e-04 9.9987924e-01],"[3.4996514e-08 5.2296137e-04 2.5564963e-01 7.3886406e-01 4.9463608e-03
 1.6947870e-05 3.3066385e-08 1.4839847e-09 7.0283189e-11]"
detected_faces/clip_58_frame_face2_37.png,White,White,Male,30-39,"[0.46986207 0.00246802 0.4380062  0.02471484 0.01704066 0.00274588
 0.04516236]",[0.7271528  0.00378868 0.25842008 0.01063844],[9.9999762e-01 2.3835935e-06],"[1.9752069e-06 2.1841293e-05 3.0871474e-03 1.6882871e-01 5.7928258e-01
 2.3225953e-01 1.5998235e-02 5.1376433e-04 6.1020269e-06]"
detected_faces/clip_28_frame_face1_88.png,White,White,Male,20-29,"[9.46352303e-01 2.97537663e-05 5.35521982e-03 6.71062479e-03
 2.50982190e-03 1.09519184e-04 3.89327928e-02]",[0.9902523  0.00117789 0.00737717 0.00119262],[9.9999887e-01 1.1093473e-06],"[3.2130556e-09 5.0190454e-07 1.3798904e-02 9.0960795e-01 7.3910989e-02
 2.6166826e-03 6.3252024e-05 1.7493206e-06 2.3855883e-08]"
detected_faces/clip_224_frame_face0_10.png,White,White,Male,30-39,"[0.75261474 0.00104307 0.01825172 0.00849098 0.00498877 0.00113823
 0.21347252]",[9.9110407e-01 6.5953127e-04 7.5034285e-03 7.3299382e-04],[0.986474   0.01352602],"[3.9012528e-05 2.6241891e-04 6.4508123e-03 1.9234022e-01 3.5439146e-01
 2.7494293e-01 1.4725327e-01 2.2791678e-02 1.5282289e-03]"
detected_faces/clip_56_frame_face1_250.png,White,White,Male,30-39,"[9.7406012e-01 2.1837672e-05 4.3647997e-03 4.0779644e-04 1.0194328e-04
 3.7940859e-05 2.1005658e-02]",[0.88760084 0.00094674 0.10898923 0.00246316],[9.999961e-01 3.820012e-06],"[2.2906953e-07 1.5143770e-06 3.8251275e-04 2.6148731e-01 6.6854137e-01
 6.8666413e-02 9.0350979e-04 1.6798625e-05 2.9982505e-07]"
detected_faces/clip_2_frame_face0_149.png,White,White,Male,30-39,"[9.9180526e-01 6.7180340e-06 1.3934931e-04 1.3353504e-06 2.3497394e-06
 1.6545444e-05 8.0284541e-03]",[9.9966234e-01 1.9285633e-05 1.3543089e-04 1.8294506e-04],[9.9998111e-01 1.8875267e-05],"[2.0438408e-07 1.4587747e-06 2.2422051e-04 1.4822212e-01 7.2763145e-01
 1.1900756e-01 4.8636454e-03 4.8186324e-05 1.1740457e-06]"
detected_faces/clip_259_frame_face0_100.png,White,White,Male,20-29,"[9.0612584e-01 5.7587354e-04 1.8544471e-02 7.5229647e-04 1.0568877e-03
 1.5118602e-04 7.2793372e-02]",[9.6761268e-01 5.5266367e-03 2.6222117e-02 6.3860964e-04],[9.9997830e-01 2.1686868e-05],"[6.26843004e-08 1.04705992e-04 2.33881921e-01 7.57439256e-01
 8.52069166e-03 5.29567187e-05 3.78319612e-07 1.21585355e-08
 5.25580135e-10]"
detected_faces/clip_66_frame_face2_19.png,White,White,Male,20-29,"[9.1681880e-01 6.4895063e-04 2.4097236e-02 3.9136386e-03 4.8254845e-03
 2.7722542e-04 4.9418662e-02]",[0.9604978  0.00547831 0.03286079 0.0011631 ],[9.9998361e-01 1.6437674e-05],"[1.42989824e-08 1.37044935e-05 1.55221269e-01 8.36121976e-01
 8.59502330e-03 4.76502391e-05 4.28361830e-07 1.59093432e-08
 5.36114431e-10]"
detected_faces/clip_59_frame_face1_97.png,Black,Black,Male,40-49,"[2.4024777e-07 9.9980849e-01 6.6509776e-05 7.5448511e-08 7.6829901e-06
 1.1426474e-04 2.7788174e-06]",[1.3536282e-05 9.9876976e-01 3.7714324e-04 8.3955022e-04],[1.0000000e+00 4.7355497e-09],"[5.56714639e-08 2.90822072e-07 4.03094164e-05 1.21349739e-02
 2.46475175e-01 6.19394243e-01 1.20842926e-01 1.09599135e-03
 1.59452684e-05]"
detected_faces/clip_139_frame_face0_200.png,White,White,Female,20-29,"[9.9957258e-01 3.2329999e-07 1.6209886e-05 2.0128719e-07 2.7951705e-07
 4.6097384e-07 4.0985664e-04]",[9.9998134e-01 7.2171965e-06 5.1151956e-06 6.2894646e-06],[3.932883e-04 9.996067e-01],"[2.0368423e-08 4.4907501e-05 2.7658653e-02 7.9271489e-01 1.7380840e-01
 5.6678760e-03 1.0373790e-04 1.4170015e-06 7.7575443e-08]"
detected_faces/clip_248_frame_face3_129.png,Middle Eastern,White,Female,20-29,"[1.0919796e-02 3.0786200e-07 4.5661372e-03 1.1379967e-04 6.8446738e-05
 1.1125483e-03 9.8321891e-01]",[6.1313015e-01 8.5080646e-05 4.6776147e-03 3.8210717e-01],[1.2615888e-04 9.9987388e-01],"[1.3855313e-07 1.2693550e-03 3.7221065e-01 6.1431664e-01 1.2065488e-02
 1.3744866e-04 2.8200620e-07 8.6686018e-09 2.4866284e-10]"
detected_faces/clip_112_frame_face1_182.png,Black,Asian,Male,60-69,"[0.00430933 0.6876424  0.03277463 0.03841259 0.20891577 0.01650373
 0.01144155]",[0.00076236 0.44367224 0.5456489  0.0099165 ],[9.9999905e-01 9.3158826e-07],"[1.0302371e-05 9.1312522e-06 3.6218862e-05 2.5072874e-04 3.0928545e-03
 4.9077798e-02 3.6135554e-01 5.5362058e-01 3.2546878e-02]"
detected_faces/clip_76_frame_face1_177.png,Black,Black,Male,60-69,"[0.09325837 0.66804904 0.01242502 0.00359012 0.00275284 0.04723514
 0.17268942]",[0.34263003 0.58131623 0.02056737 0.05548635],[0.97650135 0.02349861],"[0.00038315 0.00278196 0.00540171 0.03142328 0.08874974 0.12104011
 0.26857102 0.34652442 0.13512467]"
detected_faces/clip_67_frame_face3_80.png,Latino_Hispanic,Indian,Female,20-29,"[0.26621222 0.0233854  0.42291474 0.03682945 0.04518541 0.0729067
 0.1325661 ]",[0.05303286 0.13420801 0.05645623 0.7563029 ],[0.3305877 0.6694123],"[2.7199402e-03 7.5098485e-02 1.6321328e-01 5.9102374e-01 1.5122834e-01
 1.5336319e-02 9.2558557e-04 3.4986428e-04 1.0445959e-04]"
detected_faces/clip_20_frame_face0_173.png,White,White,Male,30-39,"[7.5771743e-01 4.9595273e-04 2.1424139e-01 5.5088797e-03 6.5825693e-03
 1.1484892e-03 1.4305225e-02]",[9.9480581e-01 4.0968953e-04 2.1519915e-03 2.6325444e-03],[9.9999744e-01 2.5926554e-06],"[1.7298578e-06 5.0143961e-05 8.1761451e-03 3.3195081e-01 5.6212169e-01
 9.3249619e-02 4.3568364e-03 9.1082846e-05 1.9838969e-06]"
detected_faces/clip_242_frame_face1_260.png,Black,Black,Male,40-49,"[4.02267347e-07 9.99656916e-01 1.18766395e-04 1.37545314e-07
 1.63128971e-05 2.02674288e-04 4.74097988e-06]",[1.6756392e-05 9.9842829e-01 4.5653206e-04 1.0984914e-03],[1.0000000e+00 2.8195772e-09],"[6.9563875e-08 3.0940711e-07 3.2154279e-05 7.3390175e-03 1.8013974e-01
 6.4337903e-01 1.6739288e-01 1.6932893e-03 2.3519629e-05]"
detected_faces/clip_14_frame_face0_227.png,Middle Eastern,Black,Male,40-49,"[0.02454164 0.18053646 0.05117141 0.00578328 0.01503037 0.0574342
 0.66550267]",[0.01953281 0.6497229  0.0507828  0.27996147],[9.9995726e-01 4.2683616e-05],"[3.5727200e-05 9.6395437e-05 1.9311050e-03 5.6241028e-02 2.1803826e-01
 4.0912685e-01 2.5596470e-01 5.6086592e-02 2.4793881e-03]"
detected_faces/clip_206_frame_face1_212.png,Middle Eastern,White,Male,40-49,"[1.22382306e-01 2.28545876e-04 1.57119501e-02 2.04028474e-04
 3.25861154e-04 3.78008722e-03 8.57367218e-01]",[9.7944593e-01 3.7315549e-04 5.2780611e-04 1.9653048e-02],[0.99883956 0.00116045],"[2.9864395e-05 6.9420108e-05 1.1687453e-03 3.3104643e-02 4.5298362e-01
 4.9014860e-01 2.1657553e-02 8.2371099e-04 1.3874552e-05]"
detected_faces/clip_250_frame_face1_217.png,Middle Eastern,White,Female,20-29,"[1.3601261e-02 1.3109304e-05 3.7173320e-02 8.4896144e-03 6.9129071e-03
 1.3862560e-02 9.1994721e-01]",[0.47734123 0.00135264 0.10618695 0.41511923],[9.548797e-06 9.999904e-01],"[4.6489155e-09 2.4346124e-04 2.7807885e-01 7.1187806e-01 9.7637121e-03
 3.5891328e-05 3.0385419e-08 6.2416017e-10 1.0751505e-11]"
detected_faces/clip_13_frame_face1_145.png,Black,Black,Male,20-29,"[5.1653734e-03 6.7573345e-01 3.6016095e-02 1.7041697e-04 9.0756139e-04
 2.3035866e-01 5.1648445e-02]",[0.03367611 0.6146848  0.0078675  0.34377152],[0.98211384 0.01788616],"[1.48803898e-04 1.45120779e-02 2.42498279e-01 5.47090650e-01
 1.71355620e-01 2.30688695e-02 1.19499955e-03 1.18089854e-04
 1.26273171e-05]"
detected_faces/clip_120_frame_face1_215.png,Black,Black,Male,50-59,"[1.1956868e-03 9.9461204e-01 1.6244853e-04 4.5052511e-05 1.3160471e-04
 2.9057530e-03 9.4727660e-04]",[0.0196181  0.9422924  0.00956147 0.02852801],[9.9998099e-01 1.8951885e-05],"[6.7776973e-06 4.4305099e-05 2.7175545e-04 1.2019750e-02 5.0286479e-02
 1.1092801e-01 4.4134781e-01 3.3917370e-01 4.5921449e-02]"
detected_faces/clip_178_frame_face2_14.png,White,White,Male,20-29,"[8.9547634e-01 1.3559641e-04 4.4381879e-03 2.2357446e-03 1.3426736e-03
 1.5326514e-03 9.4838865e-02]",[9.8648846e-01 7.7370484e-04 4.4535524e-03 8.2844142e-03],[9.9998796e-01 1.2028659e-05],"[8.0648448e-08 1.6728022e-06 4.3390971e-03 6.0182381e-01 3.1599548e-01
 6.6646457e-02 1.0214850e-02 9.3197403e-04 4.6567988e-05]"
detected_faces/clip_229_frame_face0_28.png,East Asian,White,Female,20-29,"[1.3111652e-01 4.5173563e-04 1.2774071e-01 5.8391464e-01 8.9090429e-02
 6.1638393e-03 6.1522149e-02]",[0.64873284 0.00313822 0.33050478 0.01762424],[1.0528133e-04 9.9989474e-01],"[2.1554956e-07 4.3312586e-05 9.6308598e-03 5.0139529e-01 4.5985907e-01
 2.8189380e-02 8.3962636e-04 4.1565032e-05 6.7101718e-07]"
detected_faces/clip_225_frame_face1_72.png,White,White,Male,20-29,"[9.7313124e-01 9.5261371e-04 4.5939875e-03 3.4980332e-03 1.8535958e-03
 1.5507105e-03 1.4419892e-02]",[9.9376446e-01 4.9982558e-04 3.2723292e-03 2.4633382e-03],[0.7853272  0.21467285],"[3.4433720e-04 2.7052872e-03 3.5455965e-02 4.8495325e-01 4.1766202e-01
 4.9895391e-02 7.8152930e-03 9.9013699e-04 1.7828007e-04]"
detected_faces/clip_113_frame_face2_246.png,Black,Black,Male,60-69,"[0.00164698 0.90390456 0.01196017 0.00770843 0.06266436 0.00729341
 0.00482212]",[0.0016637  0.6558308  0.33476472 0.00774089],[9.9999893e-01 1.0793505e-06],"[6.4059536e-06 6.0519715e-06 2.1983686e-05 1.7125036e-04 2.5287515e-03
 5.0492868e-02 3.6700538e-01 5.4092211e-01 3.8845204e-02]"
detected_faces/clip_160_frame_face0_66.png,White,White,Female,50-59,"[8.8874561e-01 3.2943411e-04 3.1547058e-02 1.9316571e-03 1.2084281e-03
 6.6471711e-04 7.5573027e-02]",[9.9092996e-01 5.0329609e-04 8.1807273e-03 3.8604857e-04],[0.04773981 0.9522602 ],"[2.2906604e-05 1.6197212e-04 8.6666952e-04 3.5745855e-03 4.5238033e-02
 2.6489130e-01 4.9260744e-01 1.8098854e-01 1.1648554e-02]"
detected_faces/clip_259_frame_face1_100.png,Black,Black,Male,60-69,"[0.00320851 0.8335929  0.02640326 0.01810009 0.09508449 0.01202275
 0.0115881 ]",[6.90098153e-04 8.05244565e-01 1.84041440e-01 1.00238705e-02],[9.9999905e-01 9.6254280e-07],"[2.2739006e-05 2.0934143e-05 5.8524991e-05 2.5822796e-04 3.2555875e-03
 5.8911234e-02 3.9767006e-01 5.0954670e-01 3.0256005e-02]"
detected_faces/clip_252_frame_face5_91.png,Middle Eastern,White,Female,20-29,"[2.9044045e-02 1.4369335e-04 4.5840841e-02 3.7395509e-03 3.4752227e-03
 4.7674864e-03 9.1298920e-01]",[8.4911376e-01 7.3023757e-04 1.2311763e-01 2.7038353e-02],[1.4688473e-04 9.9985313e-01],"[1.5960204e-07 1.4961006e-04 2.3663541e-02 7.2547400e-01 2.4274074e-01
 7.8996224e-03 7.0381655e-05 1.9993788e-06 3.7273242e-08]"
detected_faces/clip_2_frame_face1_149.png,Black,Black,Male,50-59,"[2.4940630e-03 9.8496521e-01 5.6247128e-04 1.3348371e-04 2.4790101e-04
 6.1724829e-03 5.4242504e-03]",[0.23037343 0.70216185 0.00888875 0.05857596],[9.9979770e-01 2.0228502e-04],"[1.2523986e-05 4.4412689e-05 1.3350218e-04 3.4549069e-03 2.2262463e-02
 9.3373537e-02 4.4329071e-01 3.7990248e-01 5.7525478e-02]"
detected_faces/clip_56_frame_face0_250.png,Black,Black,Male,30-39,"[2.84260921e-07 9.99446571e-01 4.59473886e-05 1.76869878e-06
 1.15120994e-04 3.81192105e-04 9.12449468e-06]",[3.3785426e-07 9.9980056e-01 2.9915787e-05 1.6925458e-04],[9.9999523e-01 4.7932062e-06],"[1.9348620e-06 8.4380836e-06 3.3818532e-04 4.2661436e-02 4.5540440e-01
 4.4458553e-01 5.5137914e-02 1.7393371e-03 1.2290466e-04]"
detected_faces/clip_131_frame_face0_53.png,Middle Eastern,White,Male,30-39,"[8.19611549e-02 5.18989691e-04 1.91854015e-02 1.08836066e-04
 4.28980711e-04 1.29676145e-02 8.84828985e-01]",[0.84585994 0.00307816 0.00392839 0.14713347],[9.998245e-01 1.754995e-04],"[1.98327052e-06 2.42694994e-04 7.08086649e-03 3.75606120e-01
 5.85915744e-01 3.09579987e-02 1.90727718e-04 3.75448394e-06
 1.14501525e-07]"
detected_faces/clip_67_frame_face1_80.png,Black,Asian,Male,60-69,"[0.00430933 0.6876424  0.03277463 0.03841259 0.20891577 0.01650373
 0.01144155]",[0.00076236 0.44367224 0.5456489  0.0099165 ],[9.9999905e-01 9.3158826e-07],"[1.0302371e-05 9.1312522e-06 3.6218862e-05 2.5072874e-04 3.0928545e-03
 4.9077798e-02 3.6135554e-01 5.5362058e-01 3.2546878e-02]"
detected_faces/clip_196_frame_face0_59.png,Middle Eastern,White,Female,20-29,"[0.3107547  0.00139087 0.0383262  0.00110604 0.00108538 0.00170928
 0.64562756]",[0.9049181  0.0047849  0.07651859 0.01377839],[3.0739084e-04 9.9969262e-01],"[6.7662697e-08 3.0346168e-04 2.0881788e-01 7.0860094e-01 8.1258990e-02
 1.0102032e-03 8.2599236e-06 1.9120147e-07 4.9177729e-09]"
detected_faces/clip_238_frame_face1_253.png,White,White,Male,30-39,"[9.7406012e-01 2.1837672e-05 4.3647997e-03 4.0779644e-04 1.0194328e-04
 3.7940859e-05 2.1005658e-02]",[0.88760084 0.00094674 0.10898923 0.00246316],[9.999961e-01 3.820012e-06],"[2.2906953e-07 1.5143770e-06 3.8251275e-04 2.6148731e-01 6.6854137e-01
 6.8666413e-02 9.0350979e-04 1.6798625e-05 2.9982505e-07]"
detected_faces/clip_111_frame_face2_126.png,White,White,Male,20-29,"[9.1681880e-01 6.4895063e-04 2.4097236e-02 3.9136386e-03 4.8254845e-03
 2.7722542e-04 4.9418662e-02]",[0.9604978  0.00547831 0.03286079 0.0011631 ],[9.9998361e-01 1.6437674e-05],"[1.42989824e-08 1.37044935e-05 1.55221269e-01 8.36121976e-01
 8.59502330e-03 4.76502391e-05 4.28361830e-07 1.59093432e-08
 5.36114431e-10]"
detected_faces/clip_66_frame_face0_19.png,White,White,Male,20-29,"[8.2252717e-01 9.8279721e-05 2.3747871e-02 1.7446946e-02 7.8734905e-03
 4.8741343e-04 1.2781887e-01]",[0.96617764 0.00189272 0.03011771 0.00181198],[9.9999446e-01 5.6025492e-06],"[5.7669109e-09 1.0121139e-06 2.1748580e-02 9.1122681e-01 6.5426297e-02
 1.5672435e-03 2.9017787e-05 1.0619231e-06 1.7473557e-08]"
detected_faces/clip_176_frame_face1_211.png,East Asian,Asian,Female,20-29,"[4.3711603e-02 3.9972463e-05 8.8409875e-03 8.0395430e-01 3.1437386e-02
 1.7018855e-03 1.1031389e-01]",[1.1716869e-01 6.8943169e-05 8.8151664e-01 1.2457088e-03],[6.5524678e-06 9.9999344e-01],"[7.34214467e-08 1.48664121e-05 1.16420025e-02 6.71035588e-01
 2.95015782e-01 2.17575226e-02 5.05437376e-04 2.83566915e-05
 4.65743398e-07]"
detected_faces/clip_115_frame_face1_223.png,Black,Black,Male,60-69,"[0.00320851 0.8335929  0.02640326 0.01810009 0.09508449 0.01202275
 0.0115881 ]",[6.90098153e-04 8.05244565e-01 1.84041440e-01 1.00238705e-02],[9.9999905e-01 9.6254280e-07],"[2.2739006e-05 2.0934143e-05 5.8524991e-05 2.5822796e-04 3.2555875e-03
 5.8911234e-02 3.9767006e-01 5.0954670e-01 3.0256005e-02]"
detected_faces/clip_112_frame_face0_182.png,White,White,Male,20-29,"[9.4694597e-01 8.9697860e-04 1.7403813e-02 2.1888316e-03 2.7008192e-03
 1.4808007e-04 2.9715473e-02]",[9.7369576e-01 7.2855437e-03 1.8220672e-02 7.9807133e-04],[9.9999404e-01 5.9608897e-06],"[1.47325192e-08 1.11134386e-05 1.13461345e-01 8.75269234e-01
 1.12009058e-02 5.69542935e-05 4.15813872e-07 1.13985106e-08
 3.96906091e-10]"
detected_faces/clip_224_frame_face2_10.png,Black,Black,Male,30-39,"[1.2450498e-01 6.6616976e-01 1.7721333e-02 1.4576671e-05 5.5263867e-05
 7.9866759e-03 1.8354736e-01]",[2.9099261e-02 9.6788943e-01 4.2490303e-04 2.5864912e-03],[9.999952e-01 4.858541e-06],"[3.4215168e-07 8.0449108e-06 1.4664602e-03 3.3306482e-01 6.1950755e-01
 4.4612914e-02 1.3072182e-03 3.1194086e-05 1.4172803e-06]"
detected_faces/clip_28_frame_face3_88.png,White,White,Male,20-29,"[9.2523587e-01 6.4782798e-05 1.2705909e-02 3.9171460e-03 2.6088664e-03
 1.5759723e-03 5.3891435e-02]",[0.9168604  0.00382553 0.07110617 0.00820788],[0.9951878  0.00481216],"[6.6201568e-07 1.9417642e-04 1.4958426e-01 7.8640062e-01 5.9696410e-02
 3.9450778e-03 1.5711061e-04 2.0228867e-05 1.4479375e-06]"
detected_faces/clip_248_frame_face2_129.png,Southeast Asian,Asian,Female,20-29,"[0.02137779 0.0005549  0.2843522  0.26927292 0.38397825 0.01543346
 0.0250305 ]",[0.1754326  0.00691883 0.7052688  0.11237977],[9.944817e-05 9.999005e-01],"[1.40571359e-07 2.79301777e-04 1.01684660e-01 7.42796540e-01
 1.48019806e-01 7.12114526e-03 9.44030035e-05 3.88449735e-06
 1.01633525e-07]"
detected_faces/clip_78_frame_face0_112.png,Black,Black,Female,20-29,"[1.84295345e-02 3.24538350e-01 3.01908076e-01 1.00220394e-04
 9.43913125e-04 2.36500993e-01 1.17578894e-01]",[0.04565385 0.9204826  0.0018913  0.03197237],[4.2191450e-04 9.9957806e-01],"[6.9643995e-08 3.4518767e-04 9.5397696e-02 7.8935111e-01 1.1402394e-01
 8.7718002e-04 4.7208387e-06 5.0428469e-08 7.5230616e-10]"
